# Filename: vlt_FPquench_vsl_3_T_0.999_0.95_P_00.050_lmax10_dl0.008_tmax100_dt00.0001.dat
# Source: vlt_FPquench.c
# Source version: 6 (2011 Apr 12 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6
# Parameter values: iTfrac=0.999, qTfrac=0.95, P=0.05 (Cc=1.10501, K0c=0.295614), lmax=10, lsteps=1250, (dl=0.008), lpts=1251, ldatamax=250, tmax=100, dt0=0.0001, a0=1, a03=1, a06=1, FPconst=1, Lconst=1

# time step n_t = 0	t = 0.000000e+00	(dt = 1.000000e-04)
# T/Tc	1-T/Tc	l	K	K/K0	Kr/K0	G
0.95	0.05	7.8	nan	nan	nan	nan
0.95	0.05	7.84	nan	nan	nan	nan
0.95	0.05	7.88	nan	nan	nan	nan
0.95	0.05	7.92	nan	nan	nan	nan
0.95	0.05	7.96	nan	nan	nan	nan
0.95	0.05	8	nan	nan	nan	nan
0.95	0.05	8.04	nan	nan	nan	nan
0.95	0.05	8.08	nan	nan	nan	nan
0.95	0.05	8.12	nan	nan	nan	nan
0.95	0.05	8.16	nan	nan	nan	nan
0.95	0.05	8.2	nan	nan	nan	nan
0.95	0.05	8.24	nan	nan	nan	nan
0.95	0.05	8.28	nan	nan	nan	nan
0.95	0.05	8.32	nan	nan	nan	nan
0.95	0.05	8.36	nan	nan	nan	nan
0.95	0.05	8.4	nan	nan	nan	nan
0.95	0.05	8.44	nan	nan	nan	nan
0.95	0.05	8.48	nan	nan	nan	nan
0.95	0.05	8.52	nan	nan	nan	nan
0.95	0.05	8.56	nan	nan	nan	nan
0.95	0.05	8.6	nan	nan	nan	nan
0.95	0.05	8.64	nan	nan	nan	nan
0.95	0.05	8.68	nan	nan	nan	nan
0.95	0.05	8.72	nan	nan	nan	nan
0.95	0.05	8.76	nan	nan	nan	nan
0.95	0.05	8.8	nan	nan	nan	nan
0.95	0.05	8.84	nan	nan	nan	nan
0.95	0.05	8.88	nan	nan	nan	nan
0.95	0.05	8.92	nan	nan	nan	nan
0.95	0.05	8.96	nan	nan	nan	nan
0.95	0.05	9	nan	nan	nan	nan
0.95	0.05	9.04	nan	nan	nan	nan
0.95	0.05	9.08	nan	nan	nan	nan
0.95	0.05	9.12	nan	nan	nan	nan
0.95	0.05	9.16	nan	nan	nan	nan
0.95	0.05	9.2	nan	nan	nan	nan
0.95	0.05	9.24	nan	nan	nan	nan
0.95	0.05	9.28	nan	nan	nan	nan
0.95	0.05	9.32	nan	nan	nan	nan
0.95	0.05	9.36	nan	nan	nan	nan
0.95	0.05	9.4	nan	nan	nan	nan
0.95	0.05	9.44	nan	nan	nan	nan
0.95	0.05	9.48	nan	nan	nan	nan
0.95	0.05	9.52	nan	nan	nan	nan
0.95	0.05	9.56	nan	nan	nan	nan
0.95	0.05	9.6	nan	nan	nan	nan
0.95	0.05	9.64	nan	nan	nan	nan
0.95	0.05	9.68	nan	nan	nan	nan
0.95	0.05	9.72	nan	nan	nan	nan
0.95	0.05	9.76	nan	nan	nan	nan
0.95	0.05	9.8	nan	nan	nan	nan
0.95	0.05	9.84	nan	nan	nan	nan
0.95	0.05	9.88	nan	nan	nan	nan
0.95	0.05	9.92	nan	nan	nan	nan
0.95	0.05	9.96	nan	nan	nan	nan
0.95	0.05	10	nan	nan	nan	nan

# time step n_t = 600	t = 6.000000e-02	(dt = 1.000000e-04)
# T/Tc	1-T/Tc	l	K	K/K0	Kr/K0	G
0.95	0.05	0	0.311173	1	0.950951	nan
0.95	0.05	0.04	nan	nan	nan	nan
0.95	0.05	0.08	nan	nan	nan	nan
0.95	0.05	0.12	nan	nan	nan	nan
0.95	0.05	0.16	nan	nan	nan	nan
0.95	0.05	0.2	nan	nan	nan	nan
0.95	0.05	0.24	nan	nan	nan	nan
0.95	0.05	0.28	nan	nan	nan	nan
0.95	0.05	0.32	nan	nan	nan	nan
0.95	0.05	0.36	nan	nan	nan	nan
0.95	0.05	0.4	nan	nan	nan	nan
0.95	0.05	0.44	nan	nan	nan	nan
0.95	0.05	0.48	nan	nan	nan	nan
0.95	0.05	0.52	nan	nan	nan	nan
0.95	0.05	0.56	nan	nan	nan	nan
0.95	0.05	0.6	nan	nan	nan	nan
0.95	0.05	0.64	nan	nan	nan	nan
0.95	0.05	0.68	nan	nan	nan	nan
0.95	0.05	0.72	nan	nan	nan	nan
0.95	0.05	0.76	nan	nan	nan	nan
0.95	0.05	0.8	nan	nan	nan	nan
0.95	0.05	0.84	nan	nan	nan	nan
0.95	0.05	0.88	nan	nan	nan	nan
0.95	0.05	0.92	nan	nan	nan	nan
0.95	0.05	0.96	nan	nan	nan	nan
0.95	0.05	1	nan	nan	nan	nan
0.95	0.05	1.04	nan	nan	nan	nan
0.95	0.05	1.08	nan	nan	nan	nan
0.95	0.05	1.12	nan	nan	nan	nan
0.95	0.05	1.16	nan	nan	nan	nan
0.95	0.05	1.2	nan	nan	nan	nan
0.95	0.05	1.24	nan	nan	nan	nan
0.95	0.05	1.28	nan	nan	nan	nan
0.95	0.05	1.32	nan	nan	nan	nan
0.95	0.05	1.36	nan	nan	nan	nan
0.95	0.05	1.4	nan	nan	nan	nan
0.95	0.05	1.44	nan	nan	nan	nan
0.95	0.05	1.48	nan	nan	nan	nan
0.95	0.05	1.52	nan	nan	nan	nan
0.95	0.05	1.56	nan	nan	nan	nan
0.95	0.05	1.6	nan	nan	nan	nan
0.95	0.05	1.64	nan	nan	nan	nan
0.95	0.05	1.68	nan	nan	nan	nan
0.95	0.05	1.72	nan	nan	nan	nan
0.95	0.05	1.76	nan	nan	nan	nan
0.95	0.05	1.8	nan	nan	nan	nan
0.95	0.05	1.84	nan	nan	nan	nan
0.95	0.05	1.88	nan	nan	nan	nan
0.95	0.05	1.92	nan	nan	nan	nan
0.95	0.05	1.96	nan	nan	nan	nan
0.95	0.05	2	nan	nan	nan	nan
0.95	0.05	2.04	nan	nan	nan	nan
0.95	0.05	2.08	nan	nan	nan	nan
0.95	0.05	2.12	nan	nan	nan	nan
0.95	0.05	2.16	nan	nan	nan	nan
0.95	0.05	2.2	nan	nan	nan	nan
0.95	0.05	2.24	nan	nan	nan	nan
0.95	0.05	2.28	nan	nan	nan	nan
0.95	0.05	2.32	nan	nan	nan	nan
0.95	0.05	2.36	nan	nan	nan	nan
0.95	0.05	2.4	nan	nan	nan	nan
0.95	0.05	2.44	nan	nan	nan	nan
0.95	0.05	2.48	nan	nan	nan	nan
0.95	0.05	2.52	nan	nan	nan	nan
0.95	0.05	2.56	nan	nan	nan	nan
0.95	0.05	2.6	nan	nan	nan	nan
0.95	0.05	2.64	nan	nan	nan	nan
0.95	0.05	2.68	nan	nan	nan	nan
0.95	0.05	2.72	nan	nan	nan	nan
0.95	0.05	2.76	nan	nan	nan	nan
0.95	0.05	2.8	nan	nan	nan	nan
0.95	0.05	2.84	nan	nan	nan	nan
0.95	0.05	2.88	nan	nan	nan	nan
0.95	0.05	2.92	nan	nan	nan	nan
0.95	0.05	2.96	nan	nan	nan	nan
0.95	0.05	3	nan	nan	nan	nan
0.95	0.05	3.04	nan	nan	nan	nan
0.95	0.05	3.08	nan	nan	nan	nan
0.95	0.05	3.12	nan	nan	nan	nan
0.95	0.05	3.16	nan	nan	nan	nan
0.95	0.05	3.2	nan	nan	nan	nan
0.95	0.05	3.24	nan	nan	nan	nan
0.95	0.05	3.28	nan	nan	nan	nan
0.95	0.05	3.32	nan	nan	nan	nan
0.95	0.05	3.36	nan	nan	nan	nan
0.95	0.05	3.4	nan	nan	nan	nan
0.95	0.05	3.44	nan	nan	nan	nan
0.95	0.05	3.48	nan	nan	nan	nan
0.95	0.05	3.52	nan	nan	nan	nan
0.95	0.05	3.56	nan	nan	nan	nan
0.95	0.05	3.6	nan	nan	nan	nan
0.95	0.05	3.64	nan	nan	nan	nan
0.95	0.05	3.68	nan	nan	nan	nan
0.95	0.05	3.72	nan	nan	nan	nan
0.95	0.05	3.76	nan	nan	nan	nan
0.95	0.05	3.8	nan	nan	nan	nan
0.95	0.05	3.84	nan	nan	nan	nan
0.95	0.05	3.88	nan	nan	nan	nan
0.95	0.05	3.92	nan	nan	nan	nan
0.95	0.05	3.96	nan	nan	nan	nan
0.95	0.05	4	nan	nan	nan	nan
0.95	0.05	4.04	nan	nan	nan	nan
0.95	0.05	4.08	nan	nan	nan	nan
0.95	0.05	4.12	nan	nan	nan	nan
0.95	0.05	4.16	nan	nan	nan	nan
0.95	0.05	4.2	nan	nan	nan	nan
0.95	0.05	4.24	nan	nan	nan	nan
0.95	0.05	4.28	nan	nan	nan	nan
0.95	0.05	4.32	nan	nan	nan	nan
0.95	0.05	4.36	nan	nan	nan	nan
0.95	0.05	4.4	nan	nan	nan	nan
0.95	0.05	4.44	nan	nan	nan	nan
0.95	0.05	4.48	nan	nan	nan	nan
0.95	0.05	4.52	nan	nan	nan	nan
0.95	0.05	4.56	nan	nan	nan	nan
0.95	0.05	4.6	nan	nan	nan	nan
0.95	0.05	4.64	nan	nan	nan	nan
0.95	0.05	4.68	nan	nan	nan	nan
0.95	0.05	4.72	nan	nan	nan	nan
0.95	0.05	4.76	nan	nan	nan	nan
0.95	0.05	4.8	nan	nan	nan	nan
0.95	0.05	4.84	nan	nan	nan	nan
0.95	0.05	4.88	nan	nan	nan	nan
0.95	0.05	4.92	nan	nan	nan	nan
0.95	0.05	4.96	nan	nan	nan	nan
0.95	0.05	5	nan	nan	nan	nan
0.95	0.05	5.04	nan	nan	nan	nan
0.95	0.05	5.08	nan	nan	nan	nan
0.95	0.05	5.12	nan	nan	nan	nan
0.95	0.05	5.16	nan	nan	nan	nan
0.95	0.05	5.2	nan	nan	nan	nan
0.95	0.05	5.24	nan	nan	nan	nan
0.95	0.05	5.28	nan	nan	nan	nan
0.95	0.05	5.32	nan	nan	nan	nan
0.95	0.05	5.36	nan	nan	nan	nan
0.95	0.05	5.4	nan	nan	nan	nan
0.95	0.05	5.44	nan	nan	nan	nan
0.95	0.05	5.48	nan	nan	nan	nan
0.95	0.05	5.52	nan	nan	nan	nan
0.95	0.05	5.56	nan	nan	nan	nan
0.95	0.05	5.6	nan	nan	nan	nan
0.95	0.05	5.64	nan	nan	nan	nan
0.95	0.05	5.68	nan	nan	nan	nan
0.95	0.05	5.72	nan	nan	nan	nan
0.95	0.05	5.76	nan	nan	nan	nan
0.95	0.05	5.8	nan	nan	nan	nan
0.95	0.05	5.84	nan	nan	nan	nan
0.95	0.05	5.88	nan	nan	nan	nan
0.95	0.05	5.92	nan	nan	nan	nan
0.95	0.05	5.96	nan	nan	nan	nan
0.95	0.05	6	nan	nan	nan	nan
0.95	0.05	6.04	nan	nan	nan	nan
0.95	0.05	6.08	nan	nan	nan	nan
0.95	0.05	6.12	nan	nan	nan	nan
0.95	0.05	6.16	nan	nan	nan	nan
0.95	0.05	6.2	nan	nan	nan	nan
0.95	0.05	6.24	nan	nan	nan	nan
0.95	0.05	6.28	nan	nan	nan	nan
0.95	0.05	6.32	nan	nan	nan	nan
0.95	0.05	6.36	nan	nan	nan	nan
0.95	0.05	6.4	nan	nan	nan	nan
0.95	0.05	6.44	nan	nan	nan	nan
0.95	0.05	6.48	nan	nan	nan	nan
0.95	0.05	6.52	nan	nan	nan	nan
0.95	0.05	6.56	nan	nan	nan	nan
0.95	0.05	6.6	nan	nan	nan	nan
0.95	0.05	6.64	nan	nan	nan	nan
0.95	0.05	6.68	nan	nan	nan	nan
0.95	0.05	6.72	nan	nan	nan	nan
0.95	0.05	6.76	nan	nan	nan	nan
0.95	0.05	6.8	nan	nan	nan	nan
0.95	0.05	6.84	nan	nan	nan	nan
0.95	0.05	6.88	nan	nan	nan	nan
0.95	0.05	6.92	nan	nan	nan	nan
0.95	0.05	6.96	nan	nan	nan	nan
0.95	0.05	7	nan	nan	nan	nan
0.95	0.05	7.04	nan	nan	nan	nan
0.95	0.05	7.08	nan	nan	nan	nan
0.95	0.05	7.12	nan	nan	nan	nan
0.95	0.05	7.16	nan	nan	nan	nan
0.95	0.05	7.2	nan	nan	nan	nan
0.95	0.05	7.24	nan	nan	nan	nan
0.95	0.05	7.28	nan	nan	nan	nan
0.95	0.05	7.32	nan	nan	nan	nan
0.95	0.05	7.36	nan	nan	nan	nan
0.95	0.05	7.4	nan	nan	nan	nan
0.95	0.05	7.44	nan	nan	nan	nan
0.95	0.05	7.48	nan	nan	nan	nan
0.95	0.05	7.52	nan	nan	nan	nan
0.95	0.05	7.56	nan	nan	nan	nan
0.95	0.05	7.6	nan	nan	nan	nan
0.95	0.05	7.64	nan	nan	nan	nan
0.95	0.05	7.68	nan	nan	nan	nan
0.95	0.05	7.72	nan	nan	nan	nan
0.95	0.05	7.76	nan	nan	nan	nan
0.95	0.05	7.8	nan	nan	nan	nan
0.95	0.05	7.84	nan	nan	nan	nan
0.95	0.05	7.88	nan	nan	nan	nan
0.95	0.05	7.92	nan	nan	nan	nan
0.95	0.05	7.96	nan	nan	nan	nan
0.95	0.05	8	nan	nan	nan	nan
0.95	0.05	8.04	nan	nan	nan	nan
0.95	0.05	8.08	nan	nan	nan	nan
0.95	0.05	8.12	nan	nan	nan	nan
0.95	0.05	8.16	nan	nan	nan	nan
0.95	0.05	8.2	nan	nan	nan	nan
0.95	0.05	8.24	nan	nan	nan	nan
0.95	0.05	8.28	nan	nan	nan	nan
0.95	0.05	8.32	nan	nan	nan	nan
0.95	0.05	8.36	nan	nan	nan	nan
0.95	0.05	8.4	nan	nan	nan	nan
0.95	0.05	8.44	nan	nan	nan	nan
0.95	0.05	8.48	nan	nan	nan	nan
0.95	0.05	8.52	nan	nan	nan	nan
0.95	0.05	8.56	nan	nan	nan	nan
0.95	0.05	8.6	nan	nan	nan	nan
0.95	0.05	8.64	nan	nan	nan	nan
0.95	0.05	8.68	nan	nan	nan	nan
0.95	0.05	8.72	nan	nan	nan	nan
0.95	0.05	8.76	nan	nan	nan	nan
0.95	0.05	8.8	nan	nan	nan	nan
0.95	0.05	8.84	nan	nan	nan	nan
0.95	0.05	8.88	nan	nan	nan	nan
0.95	0.05	8.92	nan	nan	nan	nan
0.95	0.05	8.96	nan	nan	nan	nan
0.95	0.05	9	nan	nan	nan	nan
0.95	0.05	9.04	nan	nan	nan	nan
0.95	0.05	9.08	nan	nan	nan	nan
0.95	0.05	9.12	nan	nan	nan	nan
0.95	0.05	9.16	nan	nan	nan	nan
0.95	0.05	9.2	nan	nan	nan	nan
0.95	0.05	9.24	nan	nan	nan	nan
0.95	0.05	9.28	nan	nan	nan	nan
0.95	0.05	9.32	nan	nan	nan	nan
0.95	0.05	9.36	nan	nan	nan	nan
0.95	0.05	9.4	nan	nan	nan	nan
0.95	0.05	9.44	nan	nan	nan	nan
0.95	0.05	9.48	nan	nan	nan	nan
0.95	0.05	9.52	nan	nan	nan	nan
0.95	0.05	9.56	nan	nan	nan	nan
0.95	0.05	9.6	nan	nan	nan	nan
0.95	0.05	9.64	nan	nan	nan	nan
0.95	0.05	9.68	nan	nan	nan	nan
0.95	0.05	9.72	nan	nan	nan	nan
0.95	0.05	9.76	nan	nan	nan	nan
0.95	0.05	9.8	nan	nan	nan	nan
0.95	0.05	9.84	nan	nan	nan	nan
0.95	0.05	9.88	nan	nan	nan	nan
0.95	0.05	9.92	nan	nan	nan	nan
0.95	0.05	9.96	nan	nan	nan	nan
0.95	0.05	10	nan	nan	nan	nan

# time step n_t = 700	t = 7.000000e-02	(dt = 1.000000e-04)
# T/Tc	1-T/Tc	l	K	K/K0	Kr/K0	G
0.95	0.05	0	0.311173	1	0.950951	nan
0.95	0.05	0.04	nan	nan	nan	nan
0.95	0.05	0.08	nan	nan	nan	nan
0.95	0.05	0.12	nan	nan	nan	nan
0.95	0.05	0.16	nan	nan	nan	nan
0.95	0.05	0.2	nan	nan	nan	nan
0.95	0.05	0.24	nan	nan	nan	nan
0.95	0.05	0.28	nan	nan	nan	nan
0.95	0.05	0.32	nan	nan	nan	nan
0.95	0.05	0.36	nan	nan	nan	nan
0.95	0.05	0.4	nan	nan	nan	nan
0.95	0.05	0.44	nan	nan	nan	nan
0.95	0.05	0.48	nan	nan	nan	nan
0.95	0.05	0.52	nan	nan	nan	nan
0.95	0.05	0.56	nan	nan	nan	nan
0.95	0.05	0.6	nan	nan	nan	nan
0.95	0.05	0.64	nan	nan	nan	nan
0.95	0.05	0.68	nan	nan	nan	nan
0.95	0.05	0.72	nan	nan	nan	nan
0.95	0.05	0.76	nan	nan	nan	nan
0.95	0.05	0.8	nan	nan	nan	nan
0.95	0.05	0.84	nan	nan	nan	nan
0.95	0.05	0.88	nan	nan	nan	nan
0.95	0.05	0.92	nan	nan	nan	nan
0.95	0.05	0.96	nan	nan	nan	nan
0.95	0.05	1	nan	nan	nan	nan
0.95	0.05	1.04	nan	nan	nan	nan
0.95	0.05	1.08	nan	nan	nan	nan
0.95	0.05	1.12	nan	nan	nan	nan
0.95	0.05	1.16	nan	nan	nan	nan
0.95	0.05	1.2	nan	nan	nan	nan
0.95	0.05	1.24	nan	nan	nan	nan
0.95	0.05	1.28	nan	nan	nan	nan
0.95	0.05	1.32	nan	nan	nan	nan
0.95	0.05	1.36	nan	nan	nan	nan
0.95	0.05	1.4	nan	nan	nan	nan
0.95	0.05	1.44	nan	nan	nan	nan
0.95	0.05	1.48	nan	nan	nan	nan
0.95	0.05	1.52	nan	nan	nan	nan
0.95	0.05	1.56	nan	nan	nan	nan
0.95	0.05	1.6	nan	nan	nan	nan
0.95	0.05	1.64	nan	nan	nan	nan
0.95	0.05	1.68	nan	nan	nan	nan
0.95	0.05	1.72	nan	nan	nan	nan
0.95	0.05	1.76	nan	nan	nan	nan
0.95	0.05	1.8	nan	nan	nan	nan
0.95	0.05	1.84	nan	nan	nan	nan
0.95	0.05	1.88	nan	nan	nan	nan
0.95	0.05	1.92	nan	nan	nan	nan
0.95	0.05	1.96	nan	nan	nan	nan
0.95	0.05	2	nan	nan	nan	nan
0.95	0.05	2.04	nan	nan	nan	nan
0.95	0.05	2.08	nan	nan	nan	nan
0.95	0.05	2.12	nan	nan	nan	nan
0.95	0.05	2.16	nan	nan	nan	nan
0.95	0.05	2.2	nan	nan	nan	nan
0.95	0.05	2.24	nan	nan	nan	nan
0.95	0.05	2.28	nan	nan	nan	nan
0.95	0.05	2.32	nan	nan	nan	nan
0.95	0.05	2.36	nan	nan	nan	nan
0.95	0.05	2.4	nan	nan	nan	nan
0.95	0.05	2.44	nan	nan	nan	nan
0.95	0.05	2.48	nan	nan	nan	nan
0.95	0.05	2.52	nan	nan	nan	nan
0.95	0.05	2.56	nan	nan	nan	nan
0.95	0.05	2.6	nan	nan	nan	nan
0.95	0.05	2.64	nan	nan	nan	nan
0.95	0.05	2.68	nan	nan	nan	nan
0.95	0.05	2.72	nan	nan	nan	nan
0.95	0.05	2.76	nan	nan	nan	nan
0.95	0.05	2.8	nan	nan	nan	nan
0.95	0.05	2.84	nan	nan	nan	nan
0.95	0.05	2.88	nan	nan	nan	nan
0.95	0.05	2.92	nan	nan	nan	nan
0.95	0.05	2.96	nan	nan	nan	nan
0.95	0.05	3	nan	nan	nan	nan
0.95	0.05	3.04	nan	nan	nan	nan
0.95	0.05	3.08	nan	nan	nan	nan
0.95	0.05	3.12	nan	nan	nan	nan
0.95	0.05	3.16	nan	nan	nan	nan
0.95	0.05	3.2	nan	nan	nan	nan
0.95	0.05	3.24	nan	nan	nan	nan
0.95	0.05	3.28	nan	nan	nan	nan
0.95	0.05	3.32	nan	nan	nan	nan
0.95	0.05	3.36	nan	nan	nan	nan
0.95	0.05	3.4	nan	nan	nan	nan
0.95	0.05	3.44	nan	nan	nan	nan
0.95	0.05	3.48	nan	nan	nan	nan
0.95	0.05	3.52	nan	nan	nan	nan
0.95	0.05	3.56	nan	nan	nan	nan
0.95	0.05	3.6	nan	nan	nan	nan
0.95	0.05	3.64	nan	nan	nan	nan
0.95	0.05	3.68	nan	nan	nan	nan
0.95	0.05	3.72	nan	nan	nan	nan
0.95	0.05	3.76	nan	nan	nan	nan
0.95	0.05	3.8	nan	nan	nan	nan
0.95	0.05	3.84	nan	nan	nan	nan
0.95	0.05	3.88	nan	nan	nan	nan
0.95	0.05	3.92	nan	nan	nan	nan
0.95	0.05	3.96	nan	nan	nan	nan
0.95	0.05	4	nan	nan	nan	nan
0.95	0.05	4.04	nan	nan	nan	nan
0.95	0.05	4.08	nan	nan	nan	nan
0.95	0.05	4.12	nan	nan	nan	nan
0.95	0.05	4.16	nan	nan	nan	nan
0.95	0.05	4.2	nan	nan	nan	nan
0.95	0.05	4.24	nan	nan	nan	nan
0.95	0.05	4.28	nan	nan	nan	nan
0.95	0.05	4.32	nan	nan	nan	nan
0.95	0.05	4.36	nan	nan	nan	nan
0.95	0.05	4.4	nan	nan	nan	nan
0.95	0.05	4.44	nan	nan	nan	nan
0.95	0.05	4.48	nan	nan	nan	nan
0.95	0.05	4.52	nan	nan	nan	nan
0.95	0.05	4.56	nan	nan	nan	nan
0.95	0.05	4.6	nan	nan	nan	nan
0.95	0.05	4.64	nan	nan	nan	nan
0.95	0.05	4.68	nan	nan	nan	nan
0.95	0.05	4.72	nan	nan	nan	nan
0.95	0.05	4.76	nan	nan	nan	nan
0.95	0.05	4.8	nan	nan	nan	nan
0.95	0.05	4.84	nan	nan	nan	nan
0.95	0.05	4.88	nan	nan	nan	nan
0.95	0.05	4.92	nan	nan	nan	nan
0.95	0.05	4.96	nan	nan	nan	nan
0.95	0.05	5	nan	nan	nan	nan
0.95	0.05	5.04	nan	nan	nan	nan
0.95	0.05	5.08	nan	nan	nan	nan
0.95	0.05	5.12	nan	nan	nan	nan
0.95	0.05	5.16	nan	nan	nan	nan
0.95	0.05	5.2	nan	nan	nan	nan
0.95	0.05	5.24	nan	nan	nan	nan
0.95	0.05	5.28	nan	nan	nan	nan
0.95	0.05	5.32	nan	nan	nan	nan
0.95	0.05	5.36	nan	nan	nan	nan
0.95	0.05	5.4	nan	nan	nan	nan
0.95	0.05	5.44	nan	nan	nan	nan
0.95	0.05	5.48	nan	nan	nan	nan
0.95	0.05	5.52	nan	nan	nan	nan
0.95	0.05	5.56	nan	nan	nan	nan
0.95	0.05	5.6	nan	nan	nan	nan
0.95	0.05	5.64	nan	nan	nan	nan
0.95	0.05	5.68	nan	nan	nan	nan
0.95	0.05	5.72	nan	nan	nan	nan
0.95	0.05	5.76	nan	nan	nan	nan
0.95	0.05	5.8	nan	nan	nan	nan
0.95	0.05	5.84	nan	nan	nan	nan
0.95	0.05	5.88	nan	nan	nan	nan
0.95	0.05	5.92	nan	nan	nan	nan
0.95	0.05	5.96	nan	nan	nan	nan
0.95	0.05	6	nan	nan	nan	nan
0.95	0.05	6.04	nan	nan	nan	nan
0.95	0.05	6.08	nan	nan	nan	nan
0.95	0.05	6.12	nan	nan	nan	nan
0.95	0.05	6.16	nan	nan	nan	nan
0.95	0.05	6.2	nan	nan	nan	nan
0.95	0.05	6.24	nan	nan	nan	nan
0.95	0.05	6.28	nan	nan	nan	nan
0.95	0.05	6.32	nan	nan	nan	nan
0.95	0.05	6.36	nan	nan	nan	nan
0.95	0.05	6.4	nan	nan	nan	nan
0.95	0.05	6.44	nan	nan	nan	nan
0.95	0.05	6.48	nan	nan	nan	nan
0.95	0.05	6.52	nan	nan	nan	nan
0.95	0.05	6.56	nan	nan	nan	nan
0.95	0.05	6.6	nan	nan	nan	nan
0.95	0.05	6.64	nan	nan	nan	nan
0.95	0.05	6.68	nan	nan	nan	nan
0.95	0.05	6.72	nan	nan	nan	nan
0.95	0.05	6.76	nan	nan	nan	nan
0.95	0.05	6.8	nan	nan	nan	nan
0.95	0.05	6.84	nan	nan	nan	nan
0.95	0.05	6.88	nan	nan	nan	nan
0.95	0.05	6.92	nan	nan	nan	nan
0.95	0.05	6.96	nan	nan	nan	nan
0.95	0.05	7	nan	nan	nan	nan
0.95	0.05	7.04	nan	nan	nan	nan
0.95	0.05	7.08	nan	nan	nan	nan
0.95	0.05	7.12	nan	nan	nan	nan
0.95	0.05	7.16	nan	nan	nan	nan
0.95	0.05	7.2	nan	nan	nan	nan
0.95	0.05	7.24	nan	nan	nan	nan
0.95	0.05	7.28	nan	nan	nan	nan
0.95	0.05	7.32	nan	nan	nan	nan
0.95	0.05	7.36	nan	nan	nan	nan
0.95	0.05	7.4	nan	nan	nan	nan
0.95	0.05	7.44	nan	nan	nan	nan
0.95	0.05	7.48	nan	nan	nan	nan
0.95	0.05	7.52	nan	nan	nan	nan
0.95	0.05	7.56	nan	nan	nan	nan
0.95	0.05	7.6	nan	nan	nan	nan
0.95	0.05	7.64	nan	nan	nan	nan
0.95	0.05	7.68	nan	nan	nan	nan
0.95	0.05	7.72	nan	nan	nan	nan
0.95	0.05	7.76	nan	nan	nan	nan
0.95	0.05	7.8	nan	nan	nan	nan
0.95	0.05	7.84	nan	nan	nan	nan
0.95	0.05	7.88	nan	nan	nan	nan
0.95	0.05	7.92	nan	nan	nan	nan
0.95	0.05	7.96	nan	nan	nan	nan
0.95	0.05	8	nan	nan	nan	nan
0.95	0.05	8.04	nan	nan	nan	nan
0.95	0.05	8.08	nan	nan	nan	nan
0.95	0.05	8.12	nan	nan	nan	nan
0.95	0.05	8.16	nan	nan	nan	nan
0.95	0.05	8.2	nan	nan	nan	nan
0.95	0.05	8.24	nan	nan	nan	nan
0.95	0.05	8.28	nan	nan	nan	nan
0.95	0.05	8.32	nan	nan	nan	nan
0.95	0.05	8.36	nan	nan	nan	nan
0.95	0.05	8.4	nan	nan	nan	nan
0.95	0.05	8.44	nan	nan	nan	nan
0.95	0.05	8.48	nan	nan	nan	nan
0.95	0.05	8.52	nan	nan	nan	nan
0.95	0.05	8.56	nan	nan	nan	nan
0.95	0.05	8.6	nan	nan	nan	nan
0.95	0.05	8.64	nan	nan	nan	nan
0.95	0.05	8.68	nan	nan	nan	nan
0.95	0.05	8.72	nan	nan	nan	nan
0.95	0.05	8.76	nan	nan	nan	nan
0.95	0.05	8.8	nan	nan	nan	nan
0.95	0.05	8.84	nan	nan	nan	nan
0.95	0.05	8.88	nan	nan	nan	nan
0.95	0.05	8.92	nan	nan	nan	nan
0.95	0.05	8.96	nan	nan	nan	nan
0.95	0.05	9	nan	nan	nan	nan
0.95	0.05	9.04	nan	nan	nan	nan
0.95	0.05	9.08	nan	nan	nan	nan
0.95	0.05	9.12	nan	nan	nan	nan
0.95	0.05	9.16	nan	nan	nan	nan
0.95	0.05	9.2	nan	nan	nan	nan
0.95	0.05	9.24	nan	nan	nan	nan
0.95	0.05	9.28	nan	nan	nan	nan
0.95	0.05	9.32	nan	nan	nan	nan
0.95	0.05	9.36	nan	nan	nan	nan
0.95	0.05	9.4	nan	nan	nan	nan
0.95	0.05	9.44	nan	nan	nan	nan
0.95	0.05	9.48	nan	nan	nan	nan
0.95	0.05	9.52	nan	nan	nan	nan
0.95	0.05	9.56	nan	nan	nan	nan
0.95	0.05	9.6	nan	nan	nan	nan
0.95	0.05	9.64	nan	nan	nan	nan
0.95	0.05	9.68	nan	nan	nan	nan
0.95	0.05	9.72	nan	nan	nan	nan
0.95	0.05	9.76	nan	nan	nan	nan
0.95	0.05	9.8	nan	nan	nan	nan
0.95	0.05	9.84	nan	nan	nan	nan
0.95	0.05	9.88	nan	nan	nan	nan
0.95	0.05	9.92	nan	nan	nan	nan
0.95	0.05	9.96	nan	nan	nan	nan
0.95	0.05	10	nan	nan	nan	nan

# time step n_t = 800	t = 8.000000e-02	(dt = 1.000000e-04)
# T/Tc	1-T/Tc	l	K	K/K0	Kr/K0	G
0.95	0.05	0	0.311173	1	0.950951	nan
0.95	0.05	0.04	nan	nan	nan	nan
0.95	0.05	0.08	nan	nan	nan	nan
